Year,Gender,State,Percentage,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,State,Percentage,Year,Gender,State,Percentage,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage,Year,Gender,State,Percentage
2000,Female,Rhode Island,4.9,Rhode Island,7,2001,Female,Rhode Island,4.9,2001,Male,Rhode Island,7,2002,Female,Rhode Island,5.4,2002,Male,Rhode Island,5.4,Rhode Island,6.1,2003,Male,Rhode Island,7,2004,Female,Rhode Island,6.6,2004,Male,Rhode Island,7.3,2005,Female,Rhode Island,5.1,2005,Male,Rhode Island,7.3,2006,Female,Rhode Island,6.2,2006,Male,Rhode Island,8.5,2007,Female,Rhode Island,6.1,2007,Male,Rhode Island,7.6,2008,Female,Rhode Island,6.7,2008,Male,Rhode Island,7.5,2009,Female,Rhode Island,6.2,2009,Male,Rhode Island,6.8,2010,Female,Rhode Island,6.4,2010,Male,Rhode Island,8.3,2011,Female,Rhode Island,7.9,2011,Male,Rhode Island,7.7,Rhode Island,8.3,2012,Male,Rhode Island,9.7,Rhode Island,7.2,2013,Male,Rhode Island,9.8,2014,Female,Rhode Island,7.2,2014,Male,Rhode Island,9.6,Rhode Island,7.1,2015,Male,Rhode Island,8.9,2016,Female,Rhode Island,7.9,2016,Male,Rhode Island,9.5,2017,Female,Rhode Island,7.3,2017,Male,Rhode Island,8.4,2018,Female,Rhode Island,7.7,2018,Male,Rhode Island,11.5,2019,Female,Rhode Island,7.6,2019,Male,Rhode Island,10.8,2020,Female,Rhode Island,8.2,2020,Male,Rhode Island,10,2021,Female,Rhode Island,8.5,2021,Male,Rhode Island,9.9
2000,Female,South Carolina,6.7,South Carolina,7.9,2001,Female,South Carolina,7.4,2001,Male,South Carolina,7.9,2002,Female,South Carolina,8.2,2002,Male,South Carolina,8.7,South Carolina,9,2003,Male,South Carolina,9.4,2004,Female,South Carolina,8.1,2004,Male,South Carolina,8.3,2005,Female,South Carolina,9.6,2005,Male,South Carolina,10.6,2006,Female,South Carolina,9,2006,Male,South Carolina,9.6,2007,Female,South Carolina,8.9,2007,Male,South Carolina,9.6,2008,Female,South Carolina,8.6,2008,Male,South Carolina,10.6,2009,Female,South Carolina,9.3,2009,Male,South Carolina,10.3,2010,Female,South Carolina,9.6,2010,Male,South Carolina,10.6,2011,Female,South Carolina,11.5,2011,Male,South Carolina,11,South Carolina,10.5,2012,Male,South Carolina,10.7,South Carolina,11.8,2013,Male,South Carolina,10.7,2014,Female,South Carolina,10.5,2014,Male,South Carolina,11.1,South Carolina,10.2,2015,Male,South Carolina,10.9,2016,Female,South Carolina,11.3,2016,Male,South Carolina,11.9,2017,Female,South Carolina,11.8,2017,Male,South Carolina,12,2018,Female,South Carolina,11,2018,Male,South Carolina,12.3,2019,Female,South Carolina,11.4,2019,Male,South Carolina,11.8,2020,Female,South Carolina,12,2020,Male,South Carolina,11.9,2021,Female,South Carolina,12.4,2021,Male,South Carolina,11.6
2000,Female,South Dakota,4.9,South Dakota,6,2001,Female,South Dakota,5.1,2001,Male,South Dakota,6,2002,Female,South Dakota,4.8,2002,Male,South Dakota,7.3,South Dakota,5.9,2003,Male,South Dakota,7.5,2004,Female,South Dakota,5.8,2004,Male,South Dakota,6.7,2005,Female,South Dakota,5.6,2005,Male,South Dakota,6.4,2006,Female,South Dakota,5.9,2006,Male,South Dakota,6.4,2007,Female,South Dakota,5.8,2007,Male,South Dakota,6.7,2008,Female,South Dakota,5.5,2008,Male,South Dakota,6.6,2009,Female,South Dakota,6.3,2009,Male,South Dakota,7,2010,Female,South Dakota,5.4,2010,Male,South Dakota,7.1,2011,Female,South Dakota,6.6,2011,Male,South Dakota,10.8,South Dakota,7.2,2012,Male,South Dakota,6.8,South Dakota,8.2,2013,Male,South Dakota,8.2,2014,Female,South Dakota,7.6,2014,Male,South Dakota,9,South Dakota,7.3,2015,Male,South Dakota,9.7,2016,Female,South Dakota,6.3,2016,Male,South Dakota,7.5,2017,Female,South Dakota,8.8,2017,Male,South Dakota,11.1,2018,Female,South Dakota,8,2018,Male,South Dakota,8.4,2019,Female,South Dakota,8,2019,Male,South Dakota,10.7,2020,Female,South Dakota,6.6,2020,Male,South Dakota,7.5,2021,Female,South Dakota,8.2,2021,Male,South Dakota,11.1
2000,Female,Tennessee,7,Tennessee,6.7,2001,Female,Tennessee,7.4,2001,Male,Tennessee,6.7,2002,Female,Tennessee,8.1,2002,Male,Tennessee,8.9,Tennessee,10,2003,Male,Tennessee,8.1,2004,Female,Tennessee,8.2,2004,Male,Tennessee,8.3,2005,Female,Tennessee,9,2005,Male,Tennessee,8.7,2006,Female,Tennessee,10,2006,Male,Tennessee,10.8,2007,Female,Tennessee,9.7,2007,Male,Tennessee,13.7,2008,Female,Tennessee,10.5,2008,Male,Tennessee,9.6,2009,Female,Tennessee,10,2009,Male,Tennessee,9.6,2010,Female,Tennessee,10.7,2010,Male,Tennessee,10.5,2011,Female,Tennessee,10.1,2011,Male,Tennessee,10.7,Tennessee,10.7,2012,Male,Tennessee,11.2,Tennessee,10.8,2013,Male,Tennessee,11.6,2014,Female,Tennessee,11.4,2014,Male,Tennessee,12.2,Tennessee,11.3,2015,Male,Tennessee,11.7,2016,Female,Tennessee,10.5,2016,Male,Tennessee,12,2017,Female,Tennessee,11.5,2017,Male,Tennessee,12.1,2018,Female,Tennessee,11.7,2018,Male,Tennessee,12.9,2019,Female,Tennessee,11.2,2019,Male,Tennessee,13.1,2020,Female,Tennessee,10.8,2020,Male,Tennessee,14.6,2021,Female,Tennessee,12.1,2021,Male,Tennessee,12.3
2000,Female,Texas,6.2,Texas,6.9,2001,Female,Texas,7.1,2001,Male,Texas,6.9,2002,Female,Texas,7.6,2002,Male,Texas,7.7,Texas,8.3,2003,Male,Texas,8.6,2004,Female,Texas,7.8,2004,Male,Texas,8.5,2005,Female,Texas,8.6,2005,Male,Texas,8.1,2006,Female,Texas,8,2006,Male,Texas,8.8,2007,Female,Texas,10.8,2007,Male,Texas,10.7,2008,Female,Texas,9.6,2008,Male,Texas,10.5,2009,Female,Texas,8.5,2009,Male,Texas,10.6,2010,Female,Texas,9.4,2010,Male,Texas,10.7,2011,Female,Texas,9.4,2011,Male,Texas,11.3,Texas,10,2012,Male,Texas,11.4,Texas,10,2013,Male,Texas,11.8,2014,Female,Texas,10,2014,Male,Texas,11.7,Texas,10.1,2015,Male,Texas,12.4,2016,Female,Texas,10.6,2016,Male,Texas,11.3,2017,Female,Texas,10.5,2017,Male,Texas,13,2018,Female,Texas,11.3,2018,Male,Texas,12.8,2019,Female,Texas,10.7,2019,Male,Texas,12.9,2020,Female,Texas,10.4,2020,Male,Texas,14,2021,Female,Texas,9.7,2021,Male,Texas,12.5
2000,Female,Utah,5.4,Utah,6.2,2001,Female,Utah,4.3,2001,Male,Utah,6.2,2002,Female,Utah,4.9,2002,Male,Utah,5.4,Utah,6.3,2003,Male,Utah,6.6,2004,Female,Utah,4.7,2004,Male,Utah,6.9,2005,Female,Utah,5.7,2005,Male,Utah,7.2,2006,Female,Utah,5.3,2006,Male,Utah,8.4,2007,Female,Utah,5.6,2007,Male,Utah,7.9,2008,Female,Utah,6.4,2008,Male,Utah,7.3,2009,Female,Utah,6,2009,Male,Utah,7.9,2010,Female,Utah,7,2010,Male,Utah,7.7,2011,Female,Utah,6.8,2011,Male,Utah,8.1,Utah,7.4,2012,Male,Utah,8.4,Utah,7.1,2013,Male,Utah,8.5,2014,Female,Utah,7,2014,Male,Utah,8.5,Utah,6.9,2015,Male,Utah,8.2,2016,Female,Utah,6.8,2016,Male,Utah,8.6,2017,Female,Utah,6.8,2017,Male,Utah,8.2,2018,Female,Utah,8,2018,Male,Utah,9.5,2019,Female,Utah,7.7,2019,Male,Utah,9,2020,Female,Utah,7.8,2020,Male,Utah,9.3,2021,Female,Utah,7.2,2021,Male,Utah,9.2
2000,Female,Vermont,4,Vermont,5,2001,Female,Vermont,5.2,2001,Male,Vermont,5,2002,Female,Vermont,5.2,2002,Male,Vermont,6.1,Vermont,4.7,2003,Male,Vermont,6.6,2004,Female,Vermont,5,2004,Male,Vermont,5.3,2005,Female,Vermont,4.3,2005,Male,Vermont,7.1,2006,Female,Vermont,5,2006,Male,Vermont,6,2007,Female,Vermont,5.9,2007,Male,Vermont,7.2,2008,Female,Vermont,5.3,2008,Male,Vermont,6.6,2009,Female,Vermont,5.2,2009,Male,Vermont,6,2010,Female,Vermont,6,2010,Male,Vermont,6.3,2011,Female,Vermont,6.2,2011,Male,Vermont,7.4,Vermont,6.2,2012,Male,Vermont,6.8,Vermont,6.1,2013,Male,Vermont,7.3,2014,Female,Vermont,6.3,2014,Male,Vermont,7.8,Vermont,6.1,2015,Male,Vermont,8.2,2016,Female,Vermont,6.9,2016,Male,Vermont,7.8,2017,Female,Vermont,5.5,2017,Male,Vermont,8.4,2018,Female,Vermont,6.5,2018,Male,Vermont,8.8,2019,Female,Vermont,6.6,2019,Male,Vermont,8.3,2020,Female,Vermont,6.1,2020,Male,Vermont,7.5,2021,Female,Vermont,6.4,2021,Male,Vermont,7.8
2000,Female,Virginia,6.8,Virginia,5.6,2001,Female,Virginia,5.5,2001,Male,Virginia,5.6,2002,Female,Virginia,6.9,2002,Male,Virginia,5.9,Virginia,6.8,2003,Male,Virginia,7.5,2004,Female,Virginia,5.7,2004,Male,Virginia,9.1,2005,Female,Virginia,6.3,2005,Male,Virginia,7.9,2006,Female,Virginia,6.5,2006,Male,Virginia,8.1,2007,Female,Virginia,7.9,2007,Male,Virginia,8,2008,Female,Virginia,7.1,2008,Male,Virginia,8.5,2009,Female,Virginia,7.3,2009,Male,Virginia,8.5,2010,Female,Virginia,7.6,2010,Male,Virginia,9.1,2011,Female,Virginia,10,2011,Male,Virginia,9.8,Virginia,9.8,2012,Male,Virginia,9.9,Virginia,8.8,2013,Male,Virginia,9.6,2014,Female,Virginia,8.8,2014,Male,Virginia,9.2,Virginia,9.7,2015,Male,Virginia,9.4,2016,Female,Virginia,9,2016,Male,Virginia,10.3,2017,Female,Virginia,9.1,2017,Male,Virginia,10.1,2018,Female,Virginia,8.9,2018,Male,Virginia,10.1,2019,Female,Virginia,9.1,2019,Male,Virginia,10.6,2020,Female,Virginia,9.3,2020,Male,Virginia,10.5,2021,Female,Virginia,9.4,2021,Male,Virginia,11.1
2000,Female,Washington,5.5,Washington,5.6,2001,Female,Washington,5.1,2001,Male,Washington,5.6,2002,Female,Washington,5.1,2002,Male,Washington,6.9,Washington,6.1,2003,Male,Washington,7.2,2004,Female,Washington,6.1,2004,Male,Washington,6.9,2005,Female,Washington,6.1,2005,Male,Washington,6.6,2006,Female,Washington,6.4,2006,Male,Washington,7.8,2007,Female,Washington,6.6,2007,Male,Washington,7.5,2008,Female,Washington,6.6,2008,Male,Washington,7,2009,Female,Washington,6.8,2009,Male,Washington,8.3,2010,Female,Washington,6.8,2010,Male,Washington,7.9,2011,Female,Washington,7.8,2011,Male,Washington,9.3,Washington,8.2,2012,Male,Washington,8.5,Washington,7.3,2013,Male,Washington,8.8,2014,Female,Washington,7.4,2014,Male,Washington,9.1,Washington,7,2015,Male,Washington,8.5,2016,Female,Washington,8.2,2016,Male,Washington,9.2,2017,Female,Washington,8.1,2017,Male,Washington,8.8,2018,Female,Washington,8.5,2018,Male,Washington,9.6,2019,Female,Washington,7.8,2019,Male,Washington,9.4,2020,Female,Washington,7.4,2020,Male,Washington,8.4,2021,Female,Washington,7.3,2021,Male,Washington,8.6
2000,Female,West Virginia,6.8,West Virginia,7.2,2001,Female,West Virginia,7.8,2001,Male,West Virginia,7.2,2002,Female,West Virginia,8.9,2002,Male,West Virginia,9.6,West Virginia,9.8,2003,Male,West Virginia,8.3,2004,Female,West Virginia,9,2004,Male,West Virginia,11.1,2005,Female,West Virginia,9.9,2005,Male,West Virginia,9.3,2006,Female,West Virginia,9.9,2006,Male,West Virginia,11.8,2007,Female,West Virginia,9.2,2007,Male,West Virginia,10.5,2008,Female,West Virginia,10.6,2008,Male,West Virginia,11.4,2009,Female,West Virginia,11.3,2009,Male,West Virginia,10.9,2010,Female,West Virginia,9.9,2010,Male,West Virginia,10.9,2011,Female,West Virginia,10.8,2011,Male,West Virginia,10.5,West Virginia,11.2,2012,Male,West Virginia,11.1,West Virginia,10.7,2013,Male,West Virginia,11.9,2014,Female,West Virginia,11.9,2014,Male,West Virginia,12.2,West Virginia,12,2015,Male,West Virginia,13.1,2016,Female,West Virginia,12.4,2016,Male,West Virginia,13.1,2017,Female,West Virginia,12.4,2017,Male,West Virginia,13.2,2018,Female,West Virginia,14.7,2018,Male,West Virginia,12.3,2019,Female,West Virginia,12.7,2019,Male,West Virginia,13.4,2020,Female,West Virginia,11.9,2020,Male,West Virginia,14.4,2021,Female,West Virginia,12.6,2021,Male,West Virginia,13.7
2000,Female,Wisconsin,6.1,Wisconsin,5.8,2001,Female,Wisconsin,4.8,2001,Male,Wisconsin,5.8,2002,Female,Wisconsin,4.6,2002,Male,Wisconsin,5.3,Wisconsin,5.4,2003,Male,Wisconsin,6.4,2004,Female,Wisconsin,5,2004,Male,Wisconsin,6,2005,Female,Wisconsin,5.7,2005,Male,Wisconsin,7,2006,Female,Wisconsin,5.6,2006,Male,Wisconsin,6.3,2007,Female,Wisconsin,5.6,2007,Male,Wisconsin,6.6,2008,Female,Wisconsin,6.8,2008,Male,Wisconsin,7.1,2009,Female,Wisconsin,6.7,2009,Male,Wisconsin,8.8,2010,Female,Wisconsin,5.8,2010,Male,Wisconsin,7.5,2011,Female,Wisconsin,7.9,2011,Male,Wisconsin,7.4,Wisconsin,7.1,2012,Male,Wisconsin,7.9,Wisconsin,7.1,2013,Male,Wisconsin,7.7,2014,Female,Wisconsin,7.5,2014,Male,Wisconsin,8.5,Wisconsin,6.7,2015,Male,Wisconsin,8.1,2016,Female,Wisconsin,6.9,2016,Male,Wisconsin,10.3,2017,Female,Wisconsin,6.8,2017,Male,Wisconsin,9.5,2018,Female,Wisconsin,6.6,2018,Male,Wisconsin,8.4,2019,Female,Wisconsin,6.9,2019,Male,Wisconsin,8,2020,Female,Wisconsin,7.4,2020,Male,Wisconsin,7.9,2021,Female,Wisconsin,7.6,2021,Male,Wisconsin,8.4
2000,Female,Wyoming,4.4,Wyoming,5.8,2001,Female,Wyoming,4.7,2001,Male,Wyoming,5.8,2002,Female,Wyoming,4.8,2002,Male,Wyoming,6.6,Wyoming,5.1,2003,Male,Wyoming,6.1,2004,Female,Wyoming,5.1,2004,Male,Wyoming,6.7,2005,Female,Wyoming,5.7,2005,Male,Wyoming,6.9,2006,Female,Wyoming,5.7,2006,Male,Wyoming,6.6,2007,Female,Wyoming,6.6,2007,Male,Wyoming,6.6,2008,Female,Wyoming,6.6,2008,Male,Wyoming,7.4,2009,Female,Wyoming,5.9,2009,Male,Wyoming,7.1,2010,Female,Wyoming,6.7,2010,Male,Wyoming,6.7,2011,Female,Wyoming,7.4,2011,Male,Wyoming,8.1,Wyoming,7.6,2012,Male,Wyoming,9.3,Wyoming,8.1,2013,Male,Wyoming,8.1,2014,Female,Wyoming,6.7,2014,Male,Wyoming,8.8,Wyoming,6.4,2015,Male,Wyoming,8.8,2016,Female,Wyoming,7.4,2016,Male,Wyoming,7.8,2017,Female,Wyoming,7.4,2017,Male,Wyoming,8.8,2018,Female,Wyoming,7.8,2018,Male,Wyoming,8.1,2019,Female,Wyoming,6.6,2019,Male,Wyoming,7.1,2020,Female,Wyoming,7.4,2020,Male,Wyoming,7.8,2021,Female,Wyoming,6.5,2021,Male,Wyoming,8.8
2000,Female,Guam,No Data,Guam,No Data,2001,Female,Guam,11.8,2001,Male,Guam,No Data,2002,Female,Guam,10.2,2002,Male,Guam,8.3,Guam,10.9,2003,Male,Guam,11.5,2004,Female,Guam,No Data,2004,Male,Guam,No Data,2005,Female,Guam,No Data,2005,Male,Guam,No Data,2006,Female,Guam,No Data,2006,Male,Guam,No Data,2007,Female,Guam,13.4,2007,Male,Guam,9.3,2008,Female,Guam,9.6,2008,Male,Guam,9.1,2009,Female,Guam,10.6,2009,Male,Guam,10,2010,Female,Guam,13,2010,Male,Guam,13.9,2011,Female,Guam,11.8,2011,Male,Guam,10.9,Guam,11,2012,Male,Guam,9.6,Guam,14.8,2013,Male,Guam,15,2014,Female,Guam,13.2,2014,Male,Guam,10,Guam,14,2015,Male,Guam,14.1,2016,Female,Guam,12.4,2016,Male,Guam,10.1,2017,Female,Guam,16.8,2017,Male,Guam,15,2018,Female,Guam,14.4,2018,Male,Guam,15.9,2019,Female,Guam,12.2,2019,Male,Guam,15,2020,Female,Guam,15.1,2020,Male,Guam,18.3,2021,Female,Guam,12.8,2021,Male,Guam,12.1
2000,Female,Puerto Rico,8.8,Puerto Rico,9.6,2001,Female,Puerto Rico,10.5,2001,Male,Puerto Rico,9.6,2002,Female,Puerto Rico,10.5,2002,Male,Puerto Rico,11.1,Puerto Rico,10.9,2003,Male,Puerto Rico,11,2004,Female,Puerto Rico,10.7,2004,Male,Puerto Rico,10.6,2005,Female,Puerto Rico,12.5,2005,Male,Puerto Rico,12.5,2006,Female,Puerto Rico,11.9,2006,Male,Puerto Rico,11.7,2007,Female,Puerto Rico,11.9,2007,Male,Puerto Rico,12.9,2008,Female,Puerto Rico,11.2,2008,Male,Puerto Rico,13.6,2009,Female,Puerto Rico,12.8,2009,Male,Puerto Rico,12.9,2010,Female,Puerto Rico,13,2010,Male,Puerto Rico,12.4,2011,Female,Puerto Rico,13.5,2011,Male,Puerto Rico,13,Puerto Rico,16,2012,Male,Puerto Rico,14.4,Puerto Rico,14,2013,Male,Puerto Rico,13.3,2014,Female,Puerto Rico,14.5,2014,Male,Puerto Rico,13.9,Puerto Rico,15.8,2015,Male,Puerto Rico,13.4,2016,Female,Puerto Rico,13.4,2016,Male,Puerto Rico,14,2017,Female,Puerto Rico,15.2,2017,Male,Puerto Rico,14.6,2018,Female,Puerto Rico,13.3,2018,Male,Puerto Rico,12.8,2019,Female,Puerto Rico,14.4,2019,Male,Puerto Rico,14.5,2020,Female,Puerto Rico,13.1,2020,Male,Puerto Rico,13.2,2021,Female,Puerto Rico,14.1,2021,Male,Puerto Rico,14.7
2000,Female,Virgin Islands of the U.S.,No Data,Virgin Islands of the U.S.,No Data,2001,Female,Virgin Islands of the U.S.,9.9,2001,Male,Virgin Islands of the U.S.,No Data,2002,Female,Virgin Islands of the U.S.,11.3,2002,Male,Virgin Islands of the U.S.,7.2,Virgin Islands of the U.S.,9.9,2003,Male,Virgin Islands of the U.S.,10.7,2004,Female,Virgin Islands of the U.S.,10,2004,Male,Virgin Islands of the U.S.,8.7,2005,Female,Virgin Islands of the U.S.,9.8,2005,Male,Virgin Islands of the U.S.,8.6,2006,Female,Virgin Islands of the U.S.,9.6,2006,Male,Virgin Islands of the U.S.,9.1,2007,Female,Virgin Islands of the U.S.,11.1,2007,Male,Virgin Islands of the U.S.,7.3,2008,Female,Virgin Islands of the U.S.,11.5,2008,Male,Virgin Islands of the U.S.,9.4,2009,Female,Virgin Islands of the U.S.,9.3,2009,Male,Virgin Islands of the U.S.,7.2,2010,Female,Virgin Islands of the U.S.,10.2,2010,Male,Virgin Islands of the U.S.,9.1,2011,Female,Virgin Islands of the U.S.,No Data,2011,Male,Virgin Islands of the U.S.,No Data,Virgin Islands of the U.S.,No Data,2012,Male,Virgin Islands of the U.S.,No Data,Virgin Islands of the U.S.,No Data,2013,Male,Virgin Islands of the U.S.,No Data,2014,Female,Virgin Islands of the U.S.,No Data,2014,Male,Virgin Islands of the U.S.,No Data,Virgin Islands of the U.S.,No Data,2015,Male,Virgin Islands of the U.S.,No Data,2016,Female,Virgin Islands of the U.S.,12.7,2016,Male,Virgin Islands of the U.S.,11,2017,Female,Virgin Islands of the U.S.,No Data,2017,Male,Virgin Islands of the U.S.,No Data,2018,Female,Virgin Islands of the U.S.,No Data,2018,Male,Virgin Islands of the U.S.,No Data,2019,Female,Virgin Islands of the U.S.,No Data,2019,Male,Virgin Islands of the U.S.,No Data,2020,Female,Virgin Islands of the U.S.,No Data,2020,Male,Virgin Islands of the U.S.,No Data,2021,Female,Virgin Islands of the U.S.,Suppressed,2021,Male,Virgin Islands of the U.S.,10.7
